time,target_x_deg,target_y_deg,gimbal_pitch_rad,orientation_w,orientation_x,orientation_y,orientation_z,position_x,position_y,position_z,angular_x,angular_y,angular_z,vel_x,vel_y,vel_z
1769096194.842129,,,-0.20639582,,,,,,,,,,,,,
1769096194.847285,,,,,,,,,,,,,,,,
1769096194.847832,-5.880005836,2.110322475,,,,,,,,,,,,,,
1769096194.853615,,,,0.082926393,-0.275727689,0.000797484,0.957651734,60.3731308,69.83099365,45.96067429,0.103769943,-0.225046843,-0.185736328,-7.028924465,-3.11597991,-5.157866001
1769096194.858493,,,-0.201496437,,,,,,,,,,,,,
1769096194.866691,,,,,,,,,,,,,,,,
1769096194.867694,,,,,,,,,,,,,,,,
1769096194.867857,-5.197042465,3.049290895,,,,,,,,,,,,,,
1769096194.868604,,,,0.084269799,-0.273466378,0.000718806,0.958182871,60.21883774,69.76264191,45.84585953,0.105258778,-0.219049186,-0.190415561,-7.030412197,-3.122362375,-5.315601826
1769096194.884258,,,,,,,,,,,,,,,,
1769096194.886485,,,-0.196593717,,,,,,,,,,,,,
1769096194.887691,-5.197042465,3.049290895,,,,,,,,,,,,,,
1769096194.887935,,,,0.085703894,-0.271663845,0.000924886,0.958568037,60.21883774,69.76264191,45.84585953,0.118398041,-0.215612039,-0.198006526,-7.030412197,-3.122362375,-5.315601826
1769096194.892661,,,-0.193323851,,,,,,,,,,,,,
1769096194.893885,,,,,,,,,,,,,,,,
1769096194.901776,,,,0.087118246,-0.270157248,0.000938643,0.958866358,60.06705475,69.69496155,45.69338226,0.111031428,-0.198606923,-0.190297678,-7.034582138,-3.132169724,-5.47217226
1769096194.908959,,,,,,,,,,,,,,,,
1769096194.908983,,,-0.188416988,,,,,,,,,,,,,
1769096194.909235,-4.869774818,3.447119713,,,,,,,,,,,,,,
1769096194.916900,,,,0.088461101,-0.26808852,0.001012596,0.959323823,59.93621445,69.63659668,45.59034348,0.109433576,-0.180802301,-0.177729234,-7.041363716,-3.140775204,-5.602861404
1769096194.926086,,,-0.185144618,,,,,,,,,,,,,
1769096194.927943,-4.869774818,3.447119713,,,,,,,,,,,,,,
1769096194.933738,,,,0.089697719,-0.266408741,0.001058724,0.959676862,59.78395462,69.56861115,45.46748352,0.074138232,-0.139659792,-0.18575573,-7.047611713,-3.144644976,-5.757426739
1769096194.936895,,,,,,,,,,,,,,,,
1769096194.942291,,,-0.181870595,,,,,,,,,,,,,
1769096194.951052,,,,,,,,,,,,,,,,
1769096194.951289,-4.499828815,3.887301207,,,,,,,,,,,,,,
1769096194.952633,,,,0.091009364,-0.265275866,0.000941098,0.959867239,59.63233566,69.50070953,45.34191895,0.039193142,-0.1130106,-0.180377081,-7.056483746,-3.148629427,-5.912081718
1769096194.959140,,,-0.178595737,,,,,,,,,,,,,
1769096194.965251,,,,,,,,,,,,,,,,
1769096194.967869,,,,,,,,,,,,,,,,
1769096194.968009,-4.143936634,4.270386696,,,,,,,,,,,,,,
1769096194.969087,,,,0.092402399,-0.264275074,0.00084764,0.96001035,59.63233566,69.50070953,45.34191895,0.035626125,-0.061475527,-0.186886802,-7.056483746,-3.148629427,-5.912081718
1769096194.979200,,,-0.176957905,,,,,,,,,,,,,
1769096194.987858,-4.143936634,4.270386696,,,,,,,,,,,,,,
1769096194.988894,,,,,,,,,,,,,,,,
1769096194.990439,,,,0.09376274,-0.263580799,0.000528043,0.960069537,59.5619278,69.45595551,45.16561508,0.035412457,-0.031326573,-0.173839822,-6.9643116,-3.117098808,-5.575397968
1769096195.001131,,,-0.173680544,,,,,,,,,,,,,
1769096195.001544,,,,,,,,,,,,,,,,
1769096195.002146,,,,0.095148928,-0.263383746,0.00051311,0.959987223,59.42687607,69.39546967,45.04478455,0.029713189,-0.02473882,-0.185814023,-6.974538803,-3.125643253,-5.729306221
1769096195.008374,,,,,,,,,,,,,,,,
1769096195.008833,-3.772725105,4.39711237,,,,,,,,,,,,,,
1769096195.012285,,,-0.172041863,,,,,,,,,,,,,
1769096195.017465,,,,0.096478343,-0.26287508,-0.000022528,0.959994078,59.27540207,69.32761383,44.91880035,0.031578124,-0.019972734,-0.193481788,-6.975829601,-3.133237362,-5.883707047
1769096195.025139,,,-0.172041863,,,,,,,,,,,,,
1769096195.027795,-3.772725105,4.39711237,,,,,,,,,,,,,,
1769096195.033599,,,,0.097685963,-0.262732029,-0.000401911,0.959911108,59.14696121,69.26982117,44.80918884,0.033316988,-0.0160775,-0.175645441,-6.972889423,-3.138581753,-6.01074934
1769096195.040926,,,,,,,,,,,,,,,,
1769096195.041536,,,-0.170403197,,,,,,,,,,,,,
1769096195.047989,,,,,,,,,,,,,,,,
1769096195.049261,-3.514722347,4.182799816,,,,,,,,,,,,,,
1769096195.051569,,,,0.098920137,-0.26257503,-0.000656933,0.959827542,59.14696121,69.26982117,44.80918884,0.042731576,-0.005264435,-0.171280518,-6.972889423,-3.138581753,-6.01074934
1769096195.061261,,,-0.170403197,,,,,,,,,,,,,
1769096195.070301,-3.514722347,4.182799816,,,,,,,,,,,,,,
1769096195.074629,,,,0.099974729,-0.262369841,-0.001175306,0.959773898,58.99567032,69.20169067,44.6529007,0.051215678,-0.006967777,-0.155942455,-6.973498344,-3.147558689,-6.163772583
1769096195.087849,-3.514722347,4.182799816,,,,,,,,,,,,,,
1769096195.087955,,,-0.170403197,,,,,,,,,,,,,
1769096195.091920,,,,,,,,,,,,,,,,
1769096195.092270,,,,0.10103026,-0.262355566,-0.001110224,0.959667265,58.84392929,69.13310242,44.51749039,0.073681451,-0.002798944,-0.161256567,-6.973377705,-3.159240484,-6.311017036
1769096195.095411,,,,,,,,,,,,,,,,
1769096195.098713,,,-0.170403197,,,,,,,,,,,,,
1769096195.105486,,,,0.10198994,-0.262127608,-0.001458965,0.959627569,58.71569443,69.07524872,44.40037918,0.064748921,-0.003045886,-0.161084339,-6.978737831,-3.162573814,-6.439123631
1769096195.108206,,,,,,,,,,,,,,,,
1769096195.108977,-3.170534849,3.740814686,,,,,,,,,,,,,,
1769096195.120559,,,-0.168763682,,,,,,,,,,,,,
1769096195.121392,,,,0.103025094,-0.261963338,-0.001466534,0.959561825,58.5642395,69.00667572,44.2244339,0.044288952,0.001952164,-0.155908927,-6.984283924,-3.169002295,-6.591627121
1769096195.128602,-3.170534849,3.740814686,,,,,,,,,,,,,,
1769096195.128804,,,,,,,,,,,,,,,,
1769096195.133860,,,-0.168763682,,,,,,,,,,,,,
1769096195.138704,,,,0.103989199,-0.261763573,-0.001653334,0.959512055,58.5642395,69.00667572,44.2244339,0.026249049,-0.001415405,-0.147986785,-6.984283924,-3.169002295,-6.591627121
1769096195.142311,,,-0.168763682,,,,,,,,,,,,,
1769096195.147945,,,,,,,,,,,,,,,,
1769096195.148155,-2.741310358,3.412736177,,,,,,,,,,,,,,
1769096195.152759,,,,0.105056778,-0.261627406,-0.001824479,0.959432662,58.41436386,68.93855286,44.08153915,0.011203287,-0.006744519,-0.151375696,-6.995827675,-3.177351475,-6.737806797
1769096195.156689,,,,,,,,,,,,,,,,
1769096195.159596,,,-0.168763682,,,,,,,,,,,,,
1769096195.167850,,,,0.105909944,-0.261506468,-0.00232878,0.959370673,58.28168488,68.87841034,43.95279312,-0.016599551,-0.018043239,-0.121078543,-7.001004696,-3.182006836,-6.864778996
1769096195.168199,,,,,,,,,,,,,,,,
1769096195.168436,-2.455363989,3.213151932,,,,,,,,,,,,,,
1769096195.176616,,,-0.167124182,,,,,,,,,,,,,
1769096195.179934,,,,,,,,,,,,,,,,
1769096195.185288,,,,0.106753267,-0.261190087,-0.002723678,0.959362388,58.16843796,68.82372284,43.75361633,-0.034153763,0.013239174,-0.1396707,-6.961820126,-3.143235445,-6.598452568
1769096195.190231,,,,,,,,,,,,,,,,
1769096195.190359,,,,,,,,,,,,,,,,
1769096195.190766,-2.069641352,3.041976929,,,,,,,,,,,,,,
1769096195.193737,,,-0.167124182,,,,,,,,,,,,,
1769096195.201471,,,,0.10757222,-0.26117757,-0.003304966,0.959272444,58.0159874,68.75506592,43.61705399,-0.027556684,-0.002013133,-0.14431265,-6.969190598,-3.145499229,-6.741002083
1769096195.212468,-2.069641352,3.041976929,,,,,,,,,,,,,,
1769096195.212732,,,,,,,,,,,,,,,,
1769096195.215187,,,-0.167124182,,,,,,,,,,,,,
1769096195.230280,,,,,,,,,,,,,,,,
1769096195.230457,-1.812600255,2.956371069,,,,,,,,,,,,,,
1769096195.233484,,,,,,,,,,,,,,,,
1769096195.234095,,,,0.108323038,-0.261034667,-0.004051694,0.959223986,57.88737488,68.69705963,43.49150085,-0.053661648,0.010396898,-0.126805812,-6.975963116,-3.1500144,-6.859539032
1769096195.238221,,,-0.165483832,,,,,,,,,,,,,
1769096195.239802,,,,0.108982317,-0.261307687,-0.004843672,0.959071279,57.88737488,68.69705963,43.49150085,-0.071755752,0.027664075,-0.115999721,-6.975963116,-3.1500144,-6.859539032
1769096195.245422,,,-0.167124182,,,,,,,,,,,,,
1769096195.247880,,,,,,,,,,,,,,,,
1769096195.248051,-1.584261656,2.984541893,,,,,,,,,,,,,,
